audio_file,duration,model,transcript,predicted_transcript,WER,execution_time
common_voice_en_40867357.mp3,5328,base,He also holds training seminars in conjunction with certain promotions., He also holds training seminars in conjunction with certain promotions.,0,1.775122881
common_voice_en_40867357.mp3,5328,base.en,He also holds training seminars in conjunction with certain promotions., He also holds training seminars in conjunction with certain promotions.,0,1.049669981
common_voice_en_40867357.mp3,5328,small,He also holds training seminars in conjunction with certain promotions., He also holds training seminars in conjunction with certain promotions.,0,5.722620964
common_voice_en_40867357.mp3,5328,small.en,He also holds training seminars in conjunction with certain promotions., He also holds training seminars in conjunction with certain promotions.,0,3.977000237
common_voice_en_40867358.mp3,3780,tiny,Enforced on the day., and forced on a day.,0.75,2.068688154
common_voice_en_40867358.mp3,3780,tiny.en,Enforced on the day., and forced on a day.,0.75,0.875895023
common_voice_en_40867358.mp3,3780,base,Enforced on the day., and forced on a day.,0.75,2.110385895
common_voice_en_40867358.mp3,3780,base.en,Enforced on the day., and paused on a day.,0.75,1.393703938
common_voice_en_40867358.mp3,3780,small,Enforced on the day., And pause on a day.,0.75,7.648817062
common_voice_en_40867358.mp3,3780,small.en,Enforced on the day., and pause on a day.,0.75,4.047903061
common_voice_en_40867359.mp3,6228,tiny,Paper money was used during the late Goryeo period., my mother was hearing that I And,0.888888889,4.427560806
common_voice_en_40867359.mp3,6228,tiny.en,Paper money was used during the late Goryeo period., Pippemani was used to doing growth.,0.777777778,4.245343924
common_voice_en_40867359.mp3,6228,base,Paper money was used during the late Goryeo period.,boobomare was here and getting bored all the time.,1,8.721116781
common_voice_en_40867359.mp3,6228,base.en,Paper money was used during the late Goryeo period., Pip and money was your screwing! they're allke tyres,0.888888889,6.649326086
common_voice_en_40867359.mp3,6228,small,Paper money was used during the late Goryeo period., Pippo Mani was just doing the little girl period.,0.666666667,7.089329958
common_voice_en_40867359.mp3,6228,small.en,Paper money was used during the late Goryeo period., Pepper money was used during the Victoria period.,0.333333333,3.342964411
common_voice_en_40867361.mp3,7056,tiny,It is based on a Korean martial arts comic which shares its name., but the Spezer did create measure and thus comes with saved saved them,1,3.884968042
common_voice_en_40867361.mp3,7056,tiny.en,It is based on a Korean martial arts comic which shares its name., It just means that the Korean martial arts comic will say its name.,0.461538462,0.64083004
common_voice_en_40867361.mp3,7056,base,It is based on a Korean martial arts comic which shares its name.," It is especially Korean martial arts comic, which says its name.",0.384615385,2.402887106
common_voice_en_40867361.mp3,7056,base.en,It is based on a Korean martial arts comic which shares its name., It is special Korean martial arts comic with Shay's name.,0.461538462,1.173327923
common_voice_en_40867361.mp3,7056,small,It is based on a Korean martial arts comic which shares its name., It is based on the Korean martial arts comic which shows its name.,0.153846154,6.036324978
common_voice_en_40867361.mp3,7056,small.en,It is based on a Korean martial arts comic which shares its name.," It's a special Korean martial arts comic, which shares its name.",0.461538462,3.990918159
common_voice_en_40867363.mp3,9648,tiny,"For example, one study found decreasing binding with the personality trait ""detachment""."," For example, most study faculty created by the student with a personality trait, the touchman.",0.833333333,1.128679991
common_voice_en_40867363.mp3,9648,tiny.en,"For example, one study found decreasing binding with the personality trait ""detachment""."," For example, most fatty, fatty, creasey binding with a percentage rate detachment.",0.666666667,0.735057831
common_voice_en_40867363.mp3,9648,base,"For example, one study found decreasing binding with the personality trait ""detachment""."," For example, most funny fact is crispy by the personality trait detachment.",0.583333333,2.011563063
common_voice_en_40867363.mp3,9648,base.en,"For example, one study found decreasing binding with the personality trait ""detachment""."," For example, most fun in fact, it could be riding with a personality trait detachment.",0.833333333,2.378318071
common_voice_en_40867363.mp3,9648,small,"For example, one study found decreasing binding with the personality trait ""detachment""."," For example, one study found that inclusive binding with a personality trait detachment.",0.333333333,6.083572865
common_voice_en_40867363.mp3,9648,small.en,"For example, one study found decreasing binding with the personality trait ""detachment""."," For example, most value-factor inclusive binding with personality trait detachment.",0.5,3.479635954
common_voice_en_40867365.mp3,6120,tiny,Her first husband was Faik Bey.," Her first husband was sick, baby.",0.333333333,3.482595921
common_voice_en_40867365.mp3,6120,tiny.en,Her first husband was Faik Bey.," Hi this was husband, was Breport",1,6.30000186
common_voice_en_40867365.mp3,6120,base,Her first husband was Faik Bey.," Her husband was big, big!",0.5,1.917184114
common_voice_en_40867365.mp3,6120,base.en,Her first husband was Faik Bey., her husband was big bae,0.666666667,1.073270082
common_voice_en_40867365.mp3,6120,small,Her first husband was Faik Bey., Her husband was big bang!,0.5,5.946361065
common_voice_en_40867365.mp3,6120,small.en,Her first husband was Faik Bey., Her husband was big bae.,0.5,3.224901199
common_voice_en_40867369.mp3,4356,tiny,Fuel efficiency sometimes affects speed limit selection., The all efficiency sometimes affects speed limit selection.,0.285714286,1.000936985
common_voice_en_40867369.mp3,4356,tiny.en,Fuel efficiency sometimes affects speed limit selection., The oil efficiency sometimes affects speed limit selection.,0.285714286,0.617310047
common_voice_en_40867369.mp3,4356,base,Fuel efficiency sometimes affects speed limit selection., Theole efficiency sometimes affects speed limit selection.,0.142857143,1.926152945
common_voice_en_40867369.mp3,4356,base.en,Fuel efficiency sometimes affects speed limit selection., The fuel efficiency sometimes affects speed limit selection.,0.285714286,1.163483858
common_voice_en_40867369.mp3,4356,small,Fuel efficiency sometimes affects speed limit selection., Fuel efficiency sometimes affects speed limit selection.,0,6.333800793
common_voice_en_40867369.mp3,4356,small.en,Fuel efficiency sometimes affects speed limit selection., Fuel efficiency sometimes affects speed limit selection.,0,3.284824133
common_voice_en_40867370.mp3,5256,tiny,The China Service Medal is no longer awarded by the United States Navy., The China Service Medal is no longer awarded by the United States Navy.,0,1.213278055
common_voice_en_40867370.mp3,5256,tiny.en,The China Service Medal is no longer awarded by the United States Navy., The China Service Medal is no longer awarded by the United States Navy.,0,0.66683197
common_voice_en_40867370.mp3,5256,base,The China Service Medal is no longer awarded by the United States Navy., The China Service Model is no longer awarded by the United States Navy.,0.076923077,1.960853815
common_voice_en_40867370.mp3,5256,base.en,The China Service Medal is no longer awarded by the United States Navy., The China service model is no longer awarded by the United States Navy.,0.153846154,1.255949974
common_voice_en_40867370.mp3,5256,small,The China Service Medal is no longer awarded by the United States Navy., The China service model is no longer awarded by the United States Navy.,0.153846154,6.236998081
common_voice_en_40867370.mp3,5256,small.en,The China Service Medal is no longer awarded by the United States Navy., The China Service Medal is no longer awarded by the United States Navy.,0,3.589076996
common_voice_en_40867371.mp3,3780,tiny,"Karen was born in Chadwell Heath, London."," Karen was born in Shadow of Heath, London.",0.285714286,1.084534883
common_voice_en_40867371.mp3,3780,tiny.en,"Karen was born in Chadwell Heath, London.", Karen was born in Shaddwell Heath London.,0.285714286,0.606292963
common_voice_en_40867371.mp3,3780,base,"Karen was born in Chadwell Heath, London."," Karen was born in Shadow Heath, London.",0.142857143,1.892933846
common_voice_en_40867371.mp3,3780,base.en,"Karen was born in Chadwell Heath, London.", Karen was born in Chatewell Heath London.,0.285714286,1.115457058
common_voice_en_40867371.mp3,3780,small,"Karen was born in Chadwell Heath, London."," Karen was born in Chattel Heath, London.",0.142857143,6.152705193
common_voice_en_40867371.mp3,3780,small.en,"Karen was born in Chadwell Heath, London."," Karen was born in Shadwell Heath, London.",0.142857143,3.309424162
common_voice_en_40867373.mp3,8460,tiny,"However, a hurricane and the accompanying storm surge wiped out the entire town."," However, a hurricane and a cup of tea, some so-so-spite art the entire town.",0.538461538,1.129767179
common_voice_en_40867373.mp3,8460,tiny.en,"However, a hurricane and the accompanying storm surge wiped out the entire town."," However, I heard K and I were preparing some such fun out the entire town.",0.692307692,0.724632025
common_voice_en_40867373.mp3,8460,base,"However, a hurricane and the accompanying storm surge wiped out the entire town."," However, a hurricane and an acropellating storm soaked out the entire town.",0.307692308,2.114129782
common_voice_en_40867373.mp3,8460,base.en,"However, a hurricane and the accompanying storm surge wiped out the entire town."," However, a hurricane and an aqua-paddying storm starts to fight out the entire town.",0.384615385,1.299201012
common_voice_en_40867373.mp3,8460,small,"However, a hurricane and the accompanying storm surge wiped out the entire town."," However, a hurricane at the Acropelle Yang, some suspect out the entire town.",0.384615385,6.356776953
common_voice_en_40867373.mp3,8460,small.en,"However, a hurricane and the accompanying storm surge wiped out the entire town."," However, a hurricane and an acapellaing, some survived out the entire town.",0.384615385,3.6180861
common_voice_en_40867374.mp3,7020,tiny,The original village dates back to at least the Anglo-Saxon period., that oil fish with this pipeline,1,3.733846664
common_voice_en_40867374.mp3,7020,tiny.en,The original village dates back to at least the Anglo-Saxon period.," Anunks, first step back to a unnecessary sex"",",0.818181818,3.476979971
common_voice_en_40867374.mp3,7020,base,The original village dates back to at least the Anglo-Saxon period., I shall finish this part to a little bit of the overall sex with period.,1.090909091,1.973541021
common_voice_en_40867374.mp3,7020,base.en,The original village dates back to at least the Anglo-Saxon period., The item finished this part to allow the error section period.,0.727272727,1.243719816
common_voice_en_40867374.mp3,7020,small,The original village dates back to at least the Anglo-Saxon period., Now I shall finish this back to a realistic and real sexy period.,0.909090909,6.32724905
common_voice_en_40867374.mp3,7020,small.en,The original village dates back to at least the Anglo-Saxon period., I shall now finish this part to our latest ever-us-saxon period.,0.909090909,10.44803905
common_voice_en_40867375.mp3,6660,tiny,She held the editorial post for over two decades., She had an editorial post for all of two decades.,0.444444444,1.03954196
common_voice_en_40867375.mp3,6660,tiny.en,She held the editorial post for over two decades., Say hi to the toy of post for over 2 decades.,0.666666667,0.662372828
common_voice_en_40867375.mp3,6660,base,She held the editorial post for over two decades., She had an editorial post for over two decades.,0.222222222,1.879051924
common_voice_en_40867375.mp3,6660,base.en,She held the editorial post for over two decades., She had an editorial post for over two decades.,0.222222222,1.16269803
common_voice_en_40867375.mp3,6660,small,She held the editorial post for over two decades., She had an editorial post for over two decades.,0.222222222,5.729412794
common_voice_en_40867375.mp3,6660,small.en,She held the editorial post for over two decades., So you have a tutorial post for over two decades.,0.555555556,3.165152073
common_voice_en_40867376.mp3,6156,tiny,He took sixteen catches and six stumpings., He turns 60 FPS as 60 pole points Extra load the ball,1.571428571,3.495783091
common_voice_en_40867376.mp3,6156,tiny.en,He took sixteen catches and six stumpings., Dun,1,3.110192776
common_voice_en_40867376.mp3,6156,base,He took sixteen catches and six stumpings.," It goes 60 km, as 6 stopings",1,6.808289051
common_voice_en_40867376.mp3,6156,base.en,He took sixteen catches and six stumpings., He turns 60 catches at 6 stop bends.,0.857142857,1.035439968
common_voice_en_40867376.mp3,6156,small,He took sixteen catches and six stumpings., He turns 60 catches at 6 stoppings.,0.714285714,5.798322916
common_voice_en_40867376.mp3,6156,small.en,He took sixteen catches and six stumpings., He turns 60 characters at 6 stop-ins.,0.857142857,3.500638962
common_voice_en_40867377.mp3,7776,tiny,The area has a weak agriculture infrastructure with no industry., the air has,0.9,3.675152779
common_voice_en_40867377.mp3,7776,tiny.en,The area has a weak agriculture infrastructure with no industry., suffers the Toyota,1,4.046057224
common_voice_en_40867377.mp3,7776,base,The area has a weak agriculture infrastructure with no industry.," The air has a weak echo chord, the weather strata with no idea that's great.",0.9,1.97637105
common_voice_en_40867377.mp3,7776,base.en,The area has a weak agriculture infrastructure with no industry., The air has a weak acochloric air. We're going to start out with blood in the spray.,1.2,1.389676094
common_voice_en_40867377.mp3,7776,small,The area has a weak agriculture infrastructure with no industry.," The air has a weak echo quality, you have to strike it with no idea if that's free.",1.2,6.198215961
common_voice_en_40867377.mp3,7776,small.en,The area has a weak agriculture infrastructure with no industry.," The air has a weak achocortic, but the strata has no idea of that spray.",1,10.10546684
common_voice_en_40867383.mp3,8208,tiny,"However, the mechanisms linking physical activity to inflammation are unknown."," However, the next of me can fiscal activity to the revolution on unknown.",0.8,1.018287182
common_voice_en_40867383.mp3,8208,tiny.en,"However, the mechanisms linking physical activity to inflammation are unknown."," However, during some thinking, I can rotate to the vibration and unknown.",0.9,0.786144972
common_voice_en_40867383.mp3,8208,base,"However, the mechanisms linking physical activity to inflammation are unknown."," However, the risks of making physical activity to the revisions are unknown.",0.5,2.266477823
common_voice_en_40867383.mp3,8208,base.en,"However, the mechanisms linking physical activity to inflammation are unknown."," However, the next one is thinking, fiscal activity to the reservation and unknown.",0.8,1.111541033
common_voice_en_40867383.mp3,8208,small,"However, the mechanisms linking physical activity to inflammation are unknown."," However, the mix of thinking, physical activity, to the reverberation are unknown.",0.6,6.048166037
common_voice_en_40867383.mp3,8208,small.en,"However, the mechanisms linking physical activity to inflammation are unknown."," However, the next I'm thinking physical activity to the vibration are unknown.",0.5,3.299898148
common_voice_en_40867384.mp3,4536,tiny,"The ligules are blunt, long.", The figures are blind now.,0.6,0.851008177
common_voice_en_40867384.mp3,4536,tiny.en,"The ligules are blunt, long.", then hypot easy,1,2.458996058
common_voice_en_40867384.mp3,4536,base,"The ligules are blunt, long.", The figures are blind now.,0.6,1.680127144
common_voice_en_40867384.mp3,4536,base.en,"The ligules are blunt, long.", The fingers are blunt now.,0.6,0.956818342
common_voice_en_40867384.mp3,4536,small,"The ligules are blunt, long.", The figures are blunt now.,0.6,5.223817825
common_voice_en_40867384.mp3,4536,small.en,"The ligules are blunt, long.", The figures are blunt long.,0.4,3.548789978
common_voice_en_40867385.mp3,9720,tiny,This park is most famous for its natural fountain and attracts many tourists., This pike is demoth famous for snet tempting women as mere toys.,0.692307692,3.428731918
common_voice_en_40867385.mp3,9720,tiny.en,This park is most famous for its natural fountain and attracts many tourists.," This park is most famous for Snatch of Fire, Foulty, and that's made it to us.",0.692307692,0.6331141
common_voice_en_40867385.mp3,9720,base,This park is most famous for its natural fountain and attracts many tourists.," This pike is most famous for smell of fire ah, fowl too and it's as many toys",0.769230769,2.886287212
common_voice_en_40867385.mp3,9720,base.en,This park is most famous for its natural fountain and attracts many tourists., This pike is most famous for Snatch-Up-5 fountains and just made a choice.,0.615384615,1.126706839
common_voice_en_40867385.mp3,9720,small,This park is most famous for its natural fountain and attracts many tourists., This park is most famous for snatching firefowlton and has many toys.,0.384615385,5.721323013
common_voice_en_40867385.mp3,9720,small.en,This park is most famous for its natural fountain and attracts many tourists., Jess Pike is most famous for snacks of variety and just many tourists.,0.461538462,4.638626099
common_voice_en_40867386.mp3,8316,tiny,The church is associated with the Cork Bible Institute and other Gospel ministries., Central SOCI stage with the Cup Byron Institute and it goes by three minibusries the,0.923076923,3.776371002
common_voice_en_40867386.mp3,8316,tiny.en,The church is associated with the Cork Bible Institute and other Gospel ministries., the Senate sent us our state stay date for the House of count by one is to do you as a recognized minister step Yo,1.846153846,3.471970081
common_voice_en_40867386.mp3,8316,base,The church is associated with the Cork Bible Institute and other Gospel ministries., Then set your發d satellites with the curved bioline is to another Gospel minutes.,0.769230769,7.351650953
common_voice_en_40867386.mp3,8316,base.en,The church is associated with the Cork Bible Institute and other Gospel ministries., The chat you saw stated with a junk Belgian Institute with a cease-out imposters ministry.,0.923076923,6.34108305
common_voice_en_40867386.mp3,8316,small,The church is associated with the Cork Bible Institute and other Gospel ministries., The church has also changed with the Coppaio Institute and other gospel ministries.,0.461538462,5.67236495
common_voice_en_40867386.mp3,8316,small.en,The church is associated with the Cork Bible Institute and other Gospel ministries., The church is associated with the Kabbalah Institute and the Gospels ministry.,0.384615385,3.141260624
common_voice_en_40867387.mp3,6948,tiny,Duncanville is served by the Duncanville Independent School District.," Takim is just served, but Takim failed to find a school to straight.",1.333333333,1.600834131
common_voice_en_40867387.mp3,6948,tiny.en,Duncanville is served by the Duncanville Independent School District.," Taki pages served, but Taki failed to pay just gold straight.",1.222222222,0.676463842
common_voice_en_40867387.mp3,6948,base,Duncanville is served by the Duncanville Independent School District., Thank you for your served! By taxpayers I just scored a straight.,1.333333333,6.723151207
common_voice_en_40867387.mp3,6948,base.en,Duncanville is served by the Duncanville Independent School District., Taki feels just served by Taki feel it if I just go just right,1.333333333,1.046177864
common_voice_en_40867387.mp3,6948,small,Duncanville is served by the Duncanville Independent School District.," Ducky fill is served. By ducky fill, it's a better school district.",1.222222222,5.561540842
common_voice_en_40867387.mp3,6948,small.en,Duncanville is served by the Duncanville Independent School District., Taki video served by Taki Phil in the video school district.,1,2.969346046
common_voice_en_40867388.mp3,8676,tiny,"In Afghanistan, the Shinwari are also located in Kunar province."," In half an advanced, this year's Albanian Wowie has a good give in the corner province",1.4,4.008174896
common_voice_en_40867388.mp3,8676,tiny.en,"In Afghanistan, the Shinwari are also located in Kunar province.", catalog page and paste plugin right here on the videos go for this is a龍�0. owner houses,1.6,3.195793152
common_voice_en_40867388.mp3,8676,base,"In Afghanistan, the Shinwari are also located in Kunar province.", In Heaven's Bands See Vauru shooting at ​-Kiss Ganze Mitra,0.9,6.687885046
common_voice_en_40867388.mp3,8676,base.en,"In Afghanistan, the Shinwari are also located in Kunar province."," In having a span, the shear worry also looks at even and tuna problems.",1.1,1.092365026
common_voice_en_40867388.mp3,8676,small,"In Afghanistan, the Shinwari are also located in Kunar province."," In heaven of spain, the shiwari also located in the Kuna province.",0.7,5.73309803
common_voice_en_40867388.mp3,8676,small.en,"In Afghanistan, the Shinwari are also located in Kunar province.", It is having a spin. The Pirate is also locating alinear precedence.,1.2,17.47948289
common_voice_en_40867389.mp3,5508,tiny,There is a small area of overlap in the Coast Mountains., That's one area overlap in the close mountains.,0.636363636,0.949800968
common_voice_en_40867389.mp3,5508,tiny.en,There is a small area of overlap in the Coast Mountains., That's why I'll overlap in a Coast Mountain.,0.727272727,0.524608135
common_voice_en_40867389.mp3,5508,base,There is a small area of overlap in the Coast Mountains., There's more air overlap in the closed mountains.,0.727272727,1.766437054
common_voice_en_40867389.mp3,5508,base.en,There is a small area of overlap in the Coast Mountains., There's one area overlapped in the closed mountains.,0.727272727,1.021180868
common_voice_en_40867389.mp3,5508,small,There is a small area of overlap in the Coast Mountains., There is one area overlap in the coast mountains.,0.454545455,5.252663136
common_voice_en_40867389.mp3,5508,small.en,There is a small area of overlap in the Coast Mountains., There's more area overlap in the coast mountains.,0.636363636,2.884200096
common_voice_en_40867390.mp3,4140,tiny,See also Asymmetric rhythm., Take care of the 끝� price too,1.75,3.757946014
common_voice_en_40867390.mp3,4140,tiny.en,See also Asymmetric rhythm., see it either es Wo law they can be shown,2.5,2.843845844
common_voice_en_40867390.mp3,4140,base,See also Asymmetric rhythm., So it also has a symmetric rhythm.,1.25,1.704663992
common_voice_en_40867390.mp3,4140,base.en,See also Asymmetric rhythm., To also damage up with them,1.25,5.220235109
common_voice_en_40867390.mp3,4140,small,See also Asymmetric rhythm., So you also add symmetric wisdom.,1.25,6.014246941
common_voice_en_40867390.mp3,4140,small.en,See also Asymmetric rhythm., To author a symmetric reason,1.25,3.690207958
common_voice_en_40867391.mp3,7128,tiny,In the same year he developed the concept of the color sphere., And the same year he did for the concept of the colour sphere.,0.333333333,1.013375998
common_voice_en_40867391.mp3,7128,tiny.en,In the same year he developed the concept of the color sphere.," In the same year, he developed the concept of the color sphere.",0.083333333,0.563066721
common_voice_en_40867391.mp3,7128,base,In the same year he developed the concept of the color sphere.," and as I'm here, he did follow the cast set of the colors fair.",0.833333333,1.873696089
common_voice_en_40867391.mp3,7128,base.en,In the same year he developed the concept of the color sphere.," And as I'm here, he developed the concept of the color sphere.",0.333333333,1.059803247
common_voice_en_40867391.mp3,7128,small,In the same year he developed the concept of the color sphere.," And the same year, he developed a concept of the color sphere.",0.25,5.537543297
common_voice_en_40867391.mp3,7128,small.en,In the same year he developed the concept of the color sphere.," And the same year, he developed a concept of the color sphere.",0.25,2.95439887
common_voice_en_40867392.mp3,10440,tiny,A mosaic by A. Kuznetsov above the entrance stairs depicts the Moscow skyline.," Lots of Mom not for all the Valentine's Day, allowing you to avoid 식ishuMI game. To check it out, click That.",1.538461538,3.613759041
common_voice_en_40867392.mp3,10440,tiny.en,A mosaic by A. Kuznetsov above the entrance stairs depicts the Moscow skyline.," and we will start by eighth castclass off above, the entrances, deepest and rust",1.076923077,3.104953766
common_voice_en_40867392.mp3,10440,base,A mosaic by A. Kuznetsov above the entrance stairs depicts the Moscow skyline., she is taken from the streets. Bye-bye.,0.923076923,7.405084848
common_voice_en_40867392.mp3,10440,base.en,A mosaic by A. Kuznetsov above the entrance stairs depicts the Moscow skyline., 8. Number JMside by 8. Christmas souls above their ancient stairs. Lands college on online.,1,5.984035015
common_voice_en_40867392.mp3,10440,small,A mosaic by A. Kuznetsov above the entrance stairs depicts the Moscow skyline., No.8 Only,1,20.59168005
common_voice_en_40867392.mp3,10440,small.en,A mosaic by A. Kuznetsov above the entrance stairs depicts the Moscow skyline., Namaste byVideo,1,17.36736774
common_voice_en_40867403.mp3,6768,tiny,The Russians sent a force to cut off the Swedish retreat., The watch has set the force to cut off the sweetest sweet sweet.,0.636363636,1.012355089
common_voice_en_40867403.mp3,6768,tiny.en,The Russians sent a force to cut off the Swedish retreat., The watch has set the fourth cut of the sweetest weight.,0.727272727,0.645693779
common_voice_en_40867403.mp3,6768,base,The Russians sent a force to cut off the Swedish retreat., The washers set the faucet cut off the 3-dash switch weight.,0.727272727,1.798930883
common_voice_en_40867403.mp3,6768,base.en,The Russians sent a force to cut off the Swedish retreat., The watch has set up for the cut of the sweet dash switch rate.,1,1.187659025
common_voice_en_40867403.mp3,6768,small,The Russians sent a force to cut off the Swedish retreat., The watch has set the force cut off the 3D straight.,0.636363636,5.997597218
common_voice_en_40867403.mp3,6768,small.en,The Russians sent a force to cut off the Swedish retreat., The watch has set up for a second of the 3-inch retreat.,0.818181818,3.781716824
common_voice_en_40867404.mp3,8496,tiny,"Kris Kristofferson, one of the guests, hired Blake to tour with him."," Please, please, for favor's sake, one of the guests, I'll play the tour with him.",0.666666667,1.08910799
common_voice_en_40867404.mp3,8496,tiny.en,"Kris Kristofferson, one of the guests, hired Blake to tour with him."," First, first of all, one other guest, had played towards him.",0.833333333,0.551720858
common_voice_en_40867404.mp3,8496,base,"Kris Kristofferson, one of the guests, hired Blake to tour with him."," Please help us one long, a banter, a one out of a becoming a bell tower",1.25,6.53918314
common_voice_en_40867404.mp3,8496,base.en,"Kris Kristofferson, one of the guests, hired Blake to tour with him."," First person, one other guest, I bladed towards him.",0.833333333,1.029797077
common_voice_en_40867404.mp3,8496,small,"Kris Kristofferson, one of the guests, hired Blake to tour with him.", Chris Christopher was one of the guests I played with him.,0.666666667,6.068242788
common_voice_en_40867404.mp3,8496,small.en,"Kris Kristofferson, one of the guests, hired Blake to tour with him."," Chris Christopherson, one of the guests, High Blade Thomas him.",0.583333333,3.90435791
common_voice_en_40867405.mp3,5256,tiny,The attack has resulted in injuries., The ata has Sol welding Viv massage involves,1,2.96234107
common_voice_en_40867405.mp3,5256,tiny.en,The attack has resulted in injuries., that I thought I had to assault it in a jury.,1.666666667,0.652033806
common_voice_en_40867405.mp3,5256,base,The attack has resulted in injuries., The attack has resulted in an injury.,0.333333333,1.759791136
common_voice_en_40867405.mp3,5256,base.en,The attack has resulted in injuries., The attack has resulted in injury.,0.166666667,1.122573853
common_voice_en_40867405.mp3,5256,small,The attack has resulted in injuries., The attack has been sorted in a jury.,0.666666667,5.816574812
common_voice_en_40867405.mp3,5256,small.en,The attack has resulted in injuries., The attack has resulted in a jury.,0.333333333,2.858644962
common_voice_en_40867406.mp3,6948,tiny,"I brought her back to New York with me, documenting everything."," I brought her back to New York with me, Tucker Wetter Ever's Air.",0.363636364,0.964334249
common_voice_en_40867406.mp3,6948,tiny.en,"I brought her back to New York with me, documenting everything."," I brought her back to New York with me, Takahvete everything.",0.090909091,0.542209148
common_voice_en_40867406.mp3,6948,base,"I brought her back to New York with me, documenting everything.", I brought her back to New York with me. Takavati everything.,0.181818182,1.79952693
common_voice_en_40867406.mp3,6948,base.en,"I brought her back to New York with me, documenting everything."," I brought her back to New York with me, talk about everything.",0.181818182,1.180608034
common_voice_en_40867406.mp3,6948,small,"I brought her back to New York with me, documenting everything.", I brought her back to New York with me. Thank you very much.,0.454545455,5.344600201
common_voice_en_40867406.mp3,6948,small.en,"I brought her back to New York with me, documenting everything."," I brought her back to New York with me, to give it to everything.",0.363636364,3.013896942
common_voice_en_40867407.mp3,7740,tiny,Linn promptly flew to Norway to record her vocals., Leave percent to the regional timeframe called local vocals,1,3.201479912
common_voice_en_40867407.mp3,7740,tiny.en,Linn promptly flew to Norway to record her vocals.," Then, plant the39 and turn the",1,2.717547894
common_voice_en_40867407.mp3,7740,base,Linn promptly flew to Norway to record her vocals.," enclosing balls, we'll court form fist rape boxing they cricket",1.111111111,6.31315732
common_voice_en_40867407.mp3,7740,base.en,Linn promptly flew to Norway to record her vocals., familiar. Venet V,1,5.429790974
common_voice_en_40867407.mp3,7740,small,Linn promptly flew to Norway to record her vocals.," They're practically native Norway, coming called their vocals.",0.888888889,5.214766026
common_voice_en_40867407.mp3,7740,small.en,Linn promptly flew to Norway to record her vocals., The family of British Norway tell me the,0.888888889,20.78877306
common_voice_en_40867408.mp3,8676,tiny,"After Billie Joe declined, Frederiksen changed his mind and decided to join the band."," As I've built it declined, but there's a changes mind I decided to decide the ban.",0.785714286,1.357680798
common_voice_en_40867408.mp3,8676,tiny.en,"After Billie Joe declined, Frederiksen changed his mind and decided to join the band."," After birds are declined, the desert shades its mind as a sighted to try to ban.",0.857142857,0.720460892
common_voice_en_40867408.mp3,8676,base,"After Billie Joe declined, Frederiksen changed his mind and decided to join the band."," As the buildings are declined, the design changes mind and is decided to decide the ban.",0.714285714,1.926730871
common_voice_en_40867408.mp3,8676,base.en,"After Billie Joe declined, Frederiksen changed his mind and decided to join the band."," As the bridge has declined, the distance changes mind and the side is beside the bend.",0.857142857,1.24720192
common_voice_en_40867408.mp3,8676,small,"After Billie Joe declined, Frederiksen changed his mind and decided to join the band."," As the village had declined, the village had changed its mind and decided to destroy the band.",0.642857143,5.715763807
common_voice_en_40867408.mp3,8676,small.en,"After Billie Joe declined, Frederiksen changed his mind and decided to join the band."," As the visit declined, Mr. Sanchez's mind had excited to decide the ban.",0.714285714,10.67141819
common_voice_en_40867409.mp3,6768,tiny,The columns in the nave were part of the original basilica structure., They stay warm inside of all the stars cut brushes.,0.916666667,3.143304825
common_voice_en_40867409.mp3,6768,tiny.en,The columns in the nave were part of the original basilica structure., The collection of alum and l favorite parts of art as cast.,0.916666667,2.803144932
common_voice_en_40867409.mp3,6768,base,The columns in the nave were part of the original basilica structure., They call onto the neighbor part of auto..ik NASA Healthcare spl业社.,0.75,6.357138872
common_voice_en_40867409.mp3,6768,base.en,The columns in the nave were part of the original basilica structure., The�con of the labour part of Etapunos ka Scolk euro,0.75,5.697705269
common_voice_en_40867409.mp3,6768,small,The columns in the nave were part of the original basilica structure., that columns in the neighbor part of the auto-bundles car thrusher.,0.5,11.66177583
common_voice_en_40867409.mp3,6768,small.en,The columns in the nave were part of the original basilica structure., The columns in the neighbour are part of Coach Burnska's thrasher.,0.5,17.14436293
common_voice_en_40867410.mp3,9648,tiny,"Hazelmyer originally started the label to release records by his band, Halo of Flies.", Here's some Maya or to the start of the label to the spectres of the Span. Halo of Life!,1,1.194396019
common_voice_en_40867410.mp3,9648,tiny.en,"Hazelmyer originally started the label to release records by his band, Halo of Flies."," Here's a Maya, or she starts to label to the specters of the span, Hello of lives!",1,0.734557867
common_voice_en_40867410.mp3,9648,base,"Hazelmyer originally started the label to release records by his band, Halo of Flies.", His admire also started the label to the sweat curse of his bad halo of lives.,0.714285714,2.051815033
common_voice_en_40867410.mp3,9648,base.en,"Hazelmyer originally started the label to release records by his band, Halo of Flies."," Here's a Maya, or she starts the label to respect her of her spag. Hello, of life!",0.928571429,1.282279968
common_voice_en_40867410.mp3,9648,small,"Hazelmyer originally started the label to release records by his band, Halo of Flies."," Here's a Maya, or at least start the label to the spectre of a span, Halo of Lives.",0.928571429,5.709244967
common_voice_en_40867410.mp3,9648,small.en,"Hazelmyer originally started the label to release records by his band, Halo of Flies."," Here's a Maya, or she's starting to label to the specter of his band, Halo of Life.",0.785714286,3.095130682
